"[0.09438126534223557,0.09704527258872986,0.09919966757297516,0.10499170422554016,0.0974372923374176,0.10407621413469315,0.10828529298305511,0.0965782180428505,0.0975717306137085,0.1004333645105362]"
"[0.09330002218484879,0.09283137321472168,0.09761901199817657,0.11871412396430969,0.09210710227489471,0.09867914766073227,0.10971992462873459,0.09551620483398438,0.10088852792978287,0.10062457621097565]"
"[0.09581126272678375,0.08240184932947159,0.09494093805551529,0.11409004032611847,0.09532095491886139,0.09471253305673599,0.1139487624168396,0.10648363083600998,0.10076510161161423,0.10152485221624374]"
"[0.09344983845949173,0.08405061811208725,0.09181774407625198,0.11053010821342468,0.09325573593378067,0.09794947504997253,0.14324821531772614,0.08299102634191513,0.09969339519739151,0.10301382839679718]"
"[0.09458610415458679,0.07832743972539902,0.09361498057842255,0.09388246387243271,0.10887139290571213,0.08997374027967453,0.13815277814865112,0.09462887793779373,0.09672176092863083,0.1112404391169548]"
"[0.08876017481088638,0.09844741970300674,0.11437038332223892,0.10829844325780869,0.10173843055963516,0.09652382135391235,0.1364603042602539,0.0759238675236702,0.08875037729740143,0.09072678536176682]"
"[0.06792877614498138,0.10445292294025421,0.08411546051502228,0.09258050471544266,0.10937962681055069,0.092928946018219,0.15009194612503052,0.08006028831005096,0.09760318696498871,0.12085834890604019]"
"[0.047018371522426605,0.06443663686513901,0.07249429076910019,0.14582014083862305,0.10307390987873077,0.07786431163549423,0.08583563566207886,0.1182309165596962,0.1636216938495636,0.1216040626168251]"
"[0.04213054105639458,0.03489983454346657,0.06179392710328102,0.09739942848682404,0.2254655510187149,0.0657113641500473,0.08503859490156174,0.09233440458774567,0.085386723279953,0.20983968675136566]"
"[0.10908601433038712,0.16401532292366028,0.11369844526052475,0.0744313970208168,0.046742841601371765,0.14565281569957733,0.08309918642044067,0.02986394241452217,0.1944408267736435,0.03896921128034592]"
"[0.03962283208966255,0.02710135467350483,0.05037295073270798,0.05267513170838356,0.20151464641094208,0.0822342038154602,0.0631144642829895,0.13874924182891846,0.15736879408359528,0.18724645674228668]"
"[0.03821783885359764,0.05479317903518677,0.04727019742131233,0.040385276079177856,0.13832730054855347,0.08270107209682465,0.053487230092287064,0.06239783763885498,0.3101836144924164,0.17223645746707916]"
"[0.742691159248352,0.0021601684857159853,0.03906283527612686,0.018814973533153534,0.009517699480056763,0.03755156695842743,0.08168967813253403,0.03059173747897148,0.01673046685755253,0.021189721301198006]"
"[0.039468735456466675,0.13014329969882965,0.12453716993331909,0.37279990315437317,0.006194248795509338,0.10552338510751724,0.10946015268564224,0.012146691791713238,0.08263076096773148,0.01709570176899433]"
"[0.02410179190337658,0.3060401976108551,0.026555318385362625,0.020683562383055687,0.02315758913755417,0.09815952181816101,0.05934475362300873,0.009791042655706406,0.4055405557155609,0.02662574127316475]"
