"[0.09143335372209549,0.09681510925292969,0.0985904335975647,0.10830898582935333,0.10041048377752304,0.0993683934211731,0.10879861563444138,0.09471011161804199,0.09830787777900696,0.10325668007135391]"
"[0.09146473556756973,0.0806208997964859,0.09383831173181534,0.13327398896217346,0.10085145384073257,0.0793008878827095,0.11024431884288788,0.08834349364042282,0.1133541464805603,0.10870776325464249]"
"[0.09714318811893463,0.0789850652217865,0.0981483906507492,0.11532469838857651,0.09940635412931442,0.09644089639186859,0.11358164995908737,0.09521538764238358,0.10326287895441055,0.10249151289463043]"
"[0.09444930404424667,0.08310084044933319,0.0930718258023262,0.1114526018500328,0.09471431374549866,0.09643572568893433,0.14268390834331512,0.07996784895658493,0.10027138143777847,0.10385224968194962]"
"[0.10266293585300446,0.08288614451885223,0.09069231152534485,0.09062927216291428,0.10354355722665787,0.08717711269855499,0.13761405646800995,0.08856876194477081,0.09702213108539581,0.11920366436243057]"
"[0.08906371891498566,0.09627410769462585,0.11682572960853577,0.10856898874044418,0.10361842066049576,0.09821917116641998,0.13440050184726715,0.07134532183408737,0.09058614820241928,0.0910978764295578]"
"[0.06341197341680527,0.10991930961608887,0.07823438942432404,0.09375113248825073,0.11188599467277527,0.09331320971250534,0.1515539288520813,0.07598991692066193,0.10500939935445786,0.11693070828914642]"
"[0.04671824350953102,0.06554620712995529,0.07309872657060623,0.14221841096878052,0.10474687069654465,0.07743729650974274,0.08454158157110214,0.11686380207538605,0.1657848209142685,0.12304401397705078]"
"[0.03826102986931801,0.036025889217853546,0.05958084389567375,0.0930560752749443,0.23781882226467133,0.06527993083000183,0.08715326339006424,0.09303063154220581,0.08750676363706589,0.20228669047355652]"
"[0.1081613153219223,0.16118355095386505,0.11315668374300003,0.0748400017619133,0.047827862203121185,0.1459803283214569,0.08343169093132019,0.030566349625587463,0.1950872242450714,0.03976498916745186]"
"[0.039029356092214584,0.02738788351416588,0.05222764238715172,0.05428071692585945,0.19872818887233734,0.08095280826091766,0.06413449347019196,0.14330708980560303,0.15660130977630615,0.1833505928516388]"
"[0.03853248059749603,0.055395178496837616,0.047458190470933914,0.04029454290866852,0.1386028528213501,0.08203952759504318,0.052846115082502365,0.06320221722126007,0.3096636235713959,0.17196521162986755]"
"[0.7390963435173035,0.0021149548701941967,0.03767964616417885,0.019115319475531578,0.009299108758568764,0.03832587972283363,0.08455230295658112,0.03151020407676697,0.016838975250720978,0.021467337384819984]"
"[0.03982914239168167,0.1287928819656372,0.12356330454349518,0.37349948287010193,0.006210759282112122,0.10618282854557037,0.1097315326333046,0.01243807002902031,0.08254916220903397,0.01720280572772026]"
"[0.02435091696679592,0.3053368926048279,0.026950543746352196,0.0208925548940897,0.023598385974764824,0.09820175915956497,0.0595279224216938,0.010050615295767784,0.4040236473083496,0.027066785842180252]"
"[0.005199458450078964,0.07486923038959503,0.04054133594036102,0.09731050580739975,0.024839753285050392,0.021508272737264633,0.014445708133280277,0.3914509415626526,0.19649554789066315,0.13333925604820251]"
"[0.005772418808192015,0.017297640442848206,0.14968295395374298,0.23756593465805054,0.1943931132555008,0.08345797657966614,0.031875308603048325,0.09189175069332123,0.09921378642320633,0.08884909003973007]"
"[0.10074321925640106,0.01937045156955719,0.18353338539600372,0.005577040370553732,0.08493253588676453,0.11929550766944885,0.1372896134853363,0.008415071293711662,0.29252052307128906,0.0483226552605629]"
